,title,series_id,episode_id,season,episode,rating,votes,original_air_date,year,plot,series_title,episode_title
226,Behind Closed Doors,tt0118375,tt1203072,12,15,7.3,115,2008-03-16,2008,"
    Peggy makes drastic changes around the home after a pop family therapist has her convinced that their family is having intimacy problems, which only pushes Hank and Bobby further away from her.    ",King of the Hill,Behind Closed Doors
227,Pour Some Sugar on Kahn,tt0118375,tt1211028,12,16,7.1,109,2008-03-30,2008,"
    Kahn uses karaoke to boost his self confidence and to help cope with his domineering father-in-law's latest visit.    ",King of the Hill,Pour Some Sugar on Kahn
228,Six Characters in Search of a House,tt0118375,tt1214385,12,17,7.1,117,2008-04-06,2008,"
    Peggy hires actors and writes a script to help her open house for a home she can't sell. But instead of selling the house in question, she gets carried away and winds up selling her own house during the dress rehearsal.    ",King of the Hill,Six Characters in Search of a House
229,The Courtship of Joseph's Father,tt0118375,tt1218401,12,18,6.9,106,2008-04-13,2008,"
    A private academy bribes Dale into enrolling Joseph to play quarterback, but he soon learns that his family doesn't fit in because they're not rich.    ",King of the Hill,The Courtship of Joseph's Father
230,Strangeness on a Train,tt0118375,tt1224967,12,19,7.7,126,2008-04-27,2008,"
    When Peggy's birthday celebrations promise to disappoint her once again, she decides to plan her own party aboard a train that features a murder-mystery play.    ",King of the Hill,Strangeness on a Train
231,Cops and Robert,tt0118375,tt1224965,12,20,7.5,125,2008-05-04,2008,"
    Hank accidentally drives a mild-mannered man over the edge when he takes the man's wallet from him, incorrectly assuming that the man had just stolen his.    ",King of the Hill,Cops and Robert
232,It Came from the Garage,tt0118375,tt1224966,12,21,7.1,114,2008-05-11,2008,"
    Bobby temporarily becomes man of the house and Hank becomes the laughing stock of the neighborhood when everybody discovers that he's afraid of bats.    ",King of the Hill,It Came from the Garage
233,Life: A Loser's Manual,tt0118375,tt1234515,12,22,7.1,110,2008-05-18,2008,"
    Peggy's jailbird brother (Luanne's father) comes to town, and commits another crime; and Lucky feels sorry for him, so he takes the blame.    ",King of the Hill,Life: A Loser's Manual
234,Dia-BILL-ic Shock,tt0118375,tt1293372,13,1,7.6,148,2008-09-28,2008,"
    Bill begins acting like a paraplegic after his doctor diagnoses him with diabetes and tells him to get a wheelchair.    ",King of the Hill,Dia-BILL-ic Shock
235,Earthy Girls are Easy,tt0118375,tt1293373,13,2,7.1,118,2008-10-05,2008,"
    Buck is looking for an easy way for Strickland Propane to go ""green,"" and Dale is ready to take advantage of him and the situation.    ",King of the Hill,Earthy Girls are Easy
236,Square-Footed Monster,tt0118375,tt1299888,13,3,7.4,131,2008-10-19,2008,"
    Ted Wassonasong buys a house in Hank's neighborhood, tears it down, and builds a cheaply-made ""McMansion"" in its place.    ",King of the Hill,Square-Footed Monster
237,Lost in MySpace,tt0118375,tt1299889,13,4,7.5,131,2008-11-02,2008,"
    Hank runs into trouble with a temperamental co-worker who is promoted to co-assistant manager after Strickland Propane puts up its own MySpace page.    ",King of the Hill,Lost in MySpace
238,No Bobby Left Behind,tt0118375,tt1299890,13,5,7.6,126,2008-11-09,2008,"
    Tom Landry Middle School labels Bobby and some of his other lazy classmates as ""special needs"" students so that they don't have to take and fail the standardized test and lower the school's numbers.    ",King of the Hill,No Bobby Left Behind
239,A Bill Full of Dollars,tt0118375,tt1299891,13,6,7.2,123,2008-11-16,2008,"
    By observing Bill as an average consumer, Peggy, Dale, and Minh make a fortune in the stock market. But when Bill learns that he is being watched, the gravy train comes to an abrupt halt.    ",King of the Hill,A Bill Full of Dollars
240,Straight as an Arrow,tt0118375,tt1299892,13,7,7.1,118,2008-11-30,2008,"
    Hank butts heads with Wesley Cherish, a newcomer to Arlen, after the two jointly start a Scouting-type group called the Order of the Arrow. Hank believes that Wesley is being overly cautious with several of the group's activities and is upset when Bobby is deemed a bad influence for allowing his sons to play a violent video game. But Hank finds out that Wesley has a good reason for his conservative, cautious ways with his sons after the boys run off at a camp-in during Hank's shift ... and it comes at the expense of a promising friendship.    ",King of the Hill,Straight as an Arrow
241,"Lucky See, Monkey Do",tt0118375,tt1299893,13,8,7.4,122,2009-02-08,2009,"
    As LuAnn prepares to have her baby, Peggy and Lucky's sister fight over how the baby should be delivered and raised. Meanwhile, Bill falls for the woman who greets him at the fast food drive-thru window.    ",King of the Hill,"Lucky See, Monkey Do"
242,What Happens at the National Propane Gas Convention in Memphis Stays at the National Propane Gas Convention in Memphis,tt0118375,tt1299894,13,9,7.4,129,2009-02-15,2009,"
    Hank goes to the National Propane Gas Convention in Memphis to introduce Buck for an award, but he makes an ass of himself after Buck finds out that he has a illegitimate son in the propane business.    ",King of the Hill,What Happens at the National Propane Gas Convention in Memphis Stays at the National Propane Gas Convention in Memphis
243,Master of Puppets,tt0118375,tt1299875,13,10,7.5,118,2009-03-01,2009,"
    Bobby plays his guilt-ridden parents against each other after they forget to pick him up at the mall, but the move backfires when Hank and Peggy adopt a new strategy. Meanwhile, Dale tries to prove he can survive in the ""wilderness.""    ",King of the Hill,Master of Puppets
244,Bwah My Nose,tt0118375,tt1299876,13,11,7.4,113,2009-03-08,2009,"
    Hank breaks his nose practicing for a state championship flag football rematch. But when he gets it fixed by a plastic surgeon, it's so perfect that he doesn't want to play in the game and risk ruining it.    ",King of the Hill,Bwah My Nose
245,Uncool Customer,tt0118375,tt1299877,13,12,7.4,117,2009-03-15,2009,"
    Peggy and Bobby try to impress a trendy mother and daughter that they meet in Bobby's cotillion class, while Hank finds a good new restaurant but hates the seating arrangements.    ",King of the Hill,Uncool Customer
246,Nancy Does Dallas,tt0118375,tt1299878,13,13,7.4,118,2009-03-22,2009,"
    Nancy gets a job as an anchor at a Dallas television station, but will Dale be able to survive in Arlen without her?    ",King of the Hill,Nancy Does Dallas
247,Born Again on the Fourth of July,tt0118375,tt1299879,13,14,7.4,114,2009-04-19,2009,"
    While Hank and the guys take their 4th of July rivalry with Milton Street to dangerous levels, Bobby finds religion at Lucky's church.    ",King of the Hill,Born Again on the Fourth of July
248,Serves Me Right for Giving General George S. Patton the Bathroom Key,tt0118375,tt1299880,13,15,7.6,121,2009-04-26,2009,"
    Hank finds out that he is executor of Cotton's will, which includes flushing his ashes down general Patton's toilet. Meanwhile, Dale and Bill go through a nasty ""dudevorce""    ",King of the Hill,Serves Me Right for Giving General George S. Patton the Bathroom Key
249,Bad News Bill,tt0118375,tt1299881,13,16,7.2,114,2009-05-03,2009,"
    Hank is ostracized for his lack of positive support for Bobby in the South Arlen youth baseball league.    ",King of the Hill,Bad News Bill
250,Manger Baby Einstein,tt0118375,tt1299882,13,17,6.8,110,2009-05-10,2009,"
    John Redcorn helps LuAnn produce a series of Manger Babies DVDs, but she learns the hard way that success in the children's entertainment industry is fleeting.    ",King of the Hill,Manger Baby Einstein
251,Uh-Oh Canada,tt0118375,tt1299883,13,18,6.5,169,2009-05-17,2009,"
    Everybody on Rainey Street is put off by the Canadian family that moves into Boomhauer's house for the summer.    ",King of the Hill,Uh-Oh Canada
252,The Boy Can't Help It,tt0118375,tt1508510,13,19,7.3,126,2009-09-13,2009,"
    When Bobby is befriended by a trio of older girls, Hank worries his son is being emasculated; and Hank and the guys build the ultimate homeless cart for a local bum.    ",King of the Hill,The Boy Can't Help It
253,To Sirloin with Love,tt0118375,tt1508511,13,20,8.4,193,2009-09-13,2009,"
    Bobby becomes a steak critic.    ",King of the Hill,To Sirloin with Love
254,The Honeymooners,tt0118375,tt1499391,13,21,7.1,118,2010-05-03,2010,"
    Hank is shocked when his mother announces she is marrying a man she has only known for a few weeks. Soon after, the newlyweds celebrate by purchasing an RV and heading to Hank's.    ",King of the Hill,The Honeymooners
255,Bill Gathers Moss,tt0118375,tt1646581,13,22,7.2,104,2010-05-04,2010,"
    To relieve his loneliness, Bill takes in some roommates. They include a former pin up girl. a Russian who deals in high-end fashion knockoffs and Principal Moss.    ",King of the Hill,Bill Gathers Moss
256,When Joseph Met Lori and Made Out with Her in the Janitor's Closet,tt0118375,tt1650685,13,23,7.4,111,2010-05-05,2010,"
    Dale attempts to give Joseph the ""sex talk"" but fails to, and takes a test claiming he has ""dementia"" leading to him joining a mental home, but then realizes he has to get out before Joseph and Lori go ""all the way"".    ",King of the Hill,When Joseph Met Lori and Made Out with Her in the Janitor's Closet
257,Just Another Manic Kahn-Day,tt0118375,tt1650209,13,24,7.6,137,2010-05-06,2010,"
    Minh and Connie go to Laos for vacation. Khan is alone at home, and Peggy makes Hank promise to check on him. Strickland wants a big promotion to sell grills and puts Hank in charge. Bobby and Joseph find an old Vaudeville comedy routine on vinyl.    ",King of the Hill,Just Another Manic Kahn-Day
