episode_id,series_id,seasonNumber,episodeNumber,titleType_episode,primaryTitle_episode,originalTitle_episode,isAdult_episode,startYear_episode,endYear_episode,runtimeMinutes_episode,genres_episode,averageRating,numVotes,titleType_series,primaryTitle_series,originalTitle_series,isAdult_series,startYear_series,endYear_series,runtimeMinutes_series,genres_series
tt4866554,tt0208614,2,21,tvEpisode,Fandemonium II,Fandemonium II,0,1999,,21,"Action,Animation,Comedy",6.5,6,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt4176342,tt0208614,2,13,tvEpisode,Salute to Laughter,Salute to Laughter,0,1999,,21,"Action,Animation,Comedy",6.9,11,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt4176334,tt0208614,2,17,tvEpisode,In Memory of Stacy Cornbred,In Memory of Stacy Cornbred,0,1999,,21,"Action,Animation,Comedy",6.4,9,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0537956,tt0208614,3,1,tvEpisode,Deathbowl 2000,Deathbowl 2000,0,2000,,21,"Action,Animation,Comedy",7.3,31,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0537957,tt0208614,1,9,tvEpisode,Fandemonium '98,Fandemonium '98,0,1998,,,"Action,Animation,Comedy",7,24,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt4869576,tt0208614,3,3,tvEpisode,Turn on Your TV Day,Turn on Your TV Day,0,2000,,21,"Action,Animation,Comedy",5,6,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt4872508,tt0208614,3,4,tvEpisode,Clash of the Superfreaks,Clash of the Superfreaks,0,2000,,21,"Action,Animation,Comedy",5.4,7,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt4864418,tt0208614,2,18,tvEpisode,From the Streets of New York,From the Streets of New York,0,1999,,21,"Action,Animation,Comedy",5.2,6,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt4882150,tt0208614,3,6,tvEpisode,The Congressional Hearings,The Congressional Hearings,0,2000,,21,"Action,Animation,Comedy",5,6,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt4710782,tt0208614,1,1,tvEpisode,Seinfeld's Last Stand,Seinfeld's Last Stand,0,1998,,21,"Action,Animation,Comedy",6.5,15,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt4910540,tt0208614,3,22,tvEpisode,Nick's Little Friend,Nick's Little Friend,0,2001,,21,"Action,Animation,Comedy",5.8,6,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0874453,tt0208614,5,4,tvEpisode,Shaq vs. Kobe Bryant,Shaq vs. Kobe Bryant,0,2006,,21,"Action,Animation,Comedy",6.2,16,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt4910344,tt0208614,3,21,tvEpisode,Celebrity Deathmatch Top 10,Celebrity Deathmatch Top 10,0,2000,,,"Action,Animation,Comedy",5.8,5,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt4884208,tt0208614,3,8,tvEpisode,"Sex, Lugs, and Rock 'n' Roll","Sex, Lugs, and Rock 'n' Roll",0,2000,,21,"Action,Animation,Comedy",5,6,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt4884542,tt0208614,3,9,tvEpisode,Johnny and Debbie... In Love: Part 1,Johnny and Debbie... In Love: Part 1,0,2000,,21,"Action,Animation,Comedy",5,6,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt4886700,tt0208614,3,10,tvEpisode,Time Traveling: Part 2,Time Traveling: Part 2,0,2000,,21,"Action,Animation,Comedy",5,6,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt2059565,tt0208614,,,tvEpisode,Episode dated 16 February 2007,Episode dated 16 February 2007,0,2007,,,"Action,Animation,Comedy",,,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt4916716,tt0208614,4,5,tvEpisode,Festival of Food Fights,Festival of Food Fights,0,2001,,21,"Action,Animation,Comedy",5.8,5,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt4910814,tt0208614,3,24,tvEpisode,Deathcon 2001,Deathcon 2001,0,2001,,21,"Action,Animation,Comedy",5.8,5,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0537958,tt0208614,2,19,tvEpisode,Haunted Halloween of Horror,Haunted Halloween of Horror,0,1999,,21,"Action,Animation,Comedy",7,20,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt4908410,tt0208614,3,15,tvEpisode,Courtney Love Returns,Courtney Love Returns,0,2000,,21,"Action,Animation,Comedy",5.8,5,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt4850478,tt0208614,2,10,tvEpisode,4th July Celebration,4th July Celebration,0,1999,,21,"Action,Animation,Comedy",5.5,8,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt4855762,tt0208614,2,11,tvEpisode,Family Night,Family Night,0,1999,,21,"Action,Animation,Comedy",6,6,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt4858094,tt0208614,2,14,tvEpisode,The Laser Pointer,The Laser Pointer,0,1999,,21,"Action,Animation,Comedy",5.3,7,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt4858254,tt0208614,2,15,tvEpisode,Robot Nick,Robot Nick,0,1999,,21,"Action,Animation,Comedy",5.1,7,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0763132,tt0208614,1,0,tvEpisode,Deathbowl '98,Deathbowl '98,0,1998,,,"Action,Animation,Comedy",7.6,39,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0831423,tt0208614,5,6,tvEpisode,The Rock vs Chris Rock,The Rock vs Chris Rock,0,2006,,21,"Action,Animation,Comedy",6.9,17,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt4911740,tt0208614,4,1,tvEpisode,Where Is Bob Costas?,Where Is Bob Costas?,0,2001,,21,"Action,Animation,Comedy",5.8,5,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0831951,tt0208614,5,1,tvEpisode,New Celebrity Deathmatch: Bigger & Better Then Ever,New Celebrity Deathmatch: Bigger & Better Then Ever,0,2006,,21,"Action,Animation,Comedy",6.9,21,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0537961,tt0208614,3,2,tvEpisode,The New Employee,The New Employee,0,2000,,21,"Action,Animation,Comedy",6.3,17,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0537960,tt0208614,1,4,tvEpisode,Celebrity Deathmatch Goes to the Movies,Celebrity Deathmatch Goes to the Movies,0,1998,,21,"Action,Animation,Comedy",6.9,22,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0840076,tt0208614,5,8,tvEpisode,Episode #5.8,Episode #5.8,0,2006,,21,"Action,Animation,Comedy",6.2,12,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0537952,tt0208614,4,3,tvEpisode,Celebrity Deathmatch Special Report,Celebrity Deathmatch Special Report,0,2001,,21,"Action,Animation,Comedy",6.6,14,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0537959,tt0208614,2,20,tvEpisode,High Tech Fighting,High Tech Fighting,0,1999,,21,"Action,Animation,Comedy",6.5,17,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0537953,tt0208614,2,8,tvEpisode,Celebrity Deathmatch: The Motion Picture,Celebrity Deathmatch: The Motion Picture,0,1999,,21,"Action,Animation,Comedy",6.6,18,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0537954,tt0208614,2,12,tvEpisode,Censorship Problems,Censorship Problems,0,1999,,21,"Action,Animation,Comedy",6.6,16,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0831952,tt0208614,5,3,tvEpisode,Sibling Slaughterhouse,Sibling Slaughterhouse,0,2006,,21,"Action,Animation,Comedy",6,15,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0537955,tt0208614,4,10,tvEpisode,Clash of the Trashy Titans,Clash of the Trashy Titans,0,2002,,21,"Action,Animation,Comedy",6.5,11,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt4715750,tt0208614,1,5,tvEpisode,Nick in a Coma,Nick in a Coma,0,1998,,21,"Action,Animation,Comedy",6.3,10,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt1451920,tt0208614,4,19,tvEpisode,Rockstarmageddon,Rockstarmageddon,0,2002,,21,"Action,Animation,Comedy",7.2,8,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0997932,tt0208614,6,7,tvEpisode,Where's Lohan?,Where's Lohan?,0,2007,,21,"Action,Animation,Comedy",6.5,11,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt1686938,tt0208614,3,20,tvEpisode,Family Night II,Family Night II,0,2000,,21,"Action,Animation,Comedy",6.4,10,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt1524656,tt0208614,3,11,tvEpisode,In the Head of Nicky Jr.,In the Head of Nicky Jr.,0,2000,,21,"Action,Animation,Comedy",6.7,17,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt1070111,tt0208614,6,5,tvEpisode,Celebrity Death Mash,Celebrity Death Mash,0,2007,,21,"Action,Animation,Comedy",6.1,17,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt1067321,tt0208614,6,4,tvEpisode,King of the Lil' People,King of the Lil' People,0,2007,,21,"Action,Animation,Comedy",6,15,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0981585,tt0208614,6,1,tvEpisode,Tobey Maguire vs. Jake Gyllenhaal,Tobey Maguire vs. Jake Gyllenhaal,0,2007,,22,"Action,Animation,Comedy",6.7,15,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0986514,tt0208614,6,6,tvEpisode,What Did Nick Do?,What Did Nick Do?,0,2007,,21,"Action,Animation,Comedy",7.1,16,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0976332,tt0208614,,,tvEpisode,Celebrity Deathmania,Celebrity Deathmania,0,,,,"Action,Animation,Comedy",,,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt1686946,tt0208614,3,16,tvEpisode,The Return of Lucy Lawless,The Return of Lucy Lawless,0,2000,,21,"Action,Animation,Comedy",6.6,10,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt1686944,tt0208614,3,7,tvEpisode,Teen Night,Teen Night,0,2000,,21,"Action,Animation,Comedy",6.3,11,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt1686943,tt0208614,3,19,tvEpisode,Suddenly Diamond,Suddenly Diamond,0,2000,,21,"Action,Animation,Comedy",6.5,10,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt1686942,tt0208614,4,2,tvEpisode,Slaughter and the City,Slaughter and the City,0,2001,,21,"Action,Animation,Comedy",7.4,9,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt1156759,tt0208614,4,4,tvEpisode,Blink 182 vs 98 Degrees,Blink 182 vs 98 Degrees,0,2001,,21,"Action,Animation,Comedy",6.6,11,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt1686941,tt0208614,4,15,tvEpisode,"Death Comedy Jam, Part 2","Death Comedy Jam, Part 2",0,2002,,21,"Action,Animation,Comedy",6.4,9,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt1686940,tt0208614,3,25,tvEpisode,Fandemonium III,Fandemonium III,0,2001,,21,"Action,Animation,Comedy",7.2,15,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt1686939,tt0208614,3,23,tvEpisode,Nick Gets High,Nick Gets High,0,2001,,21,"Action,Animation,Comedy",6.5,10,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt1686945,tt0208614,3,14,tvEpisode,The Prisoners,The Prisoners,0,2000,,21,"Action,Animation,Comedy",6.3,12,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0975083,tt0208614,,,tvEpisode,Yankovic vs. Wayans,Yankovic vs. Wayans,0,,,,"Action,Animation,Comedy",,,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0997931,tt0208614,6,8,tvEpisode,Barry Bonds vs Bud Selig,Barry Bonds vs Bud Selig,0,2007,,20,"Action,Animation,Comedy",6.8,11,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0975081,tt0208614,,,tvEpisode,Good Friday Matches,Good Friday Matches,0,,,,"Action,Animation,Comedy",,,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0971445,tt0208614,6,3,tvEpisode,The Banter Bloodbath,The Banter Bloodbath,0,2007,,22,"Action,Animation,Comedy",6.1,15,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0964649,tt0208614,4,7,tvEpisode,Debbie Is Pregnant,Debbie Is Pregnant,0,2001,,21,"Action,Animation,Comedy",6.5,14,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt1114337,tt0208614,5,7,tvEpisode,When Animals Attack,When Animals Attack,0,2006,,21,"Action,Animation,Comedy",5.9,16,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0962229,tt0208614,1,7,tvEpisode,Presented by Big Bull Beer,Presented by Big Bull Beer,0,1998,,21,"Action,Animation,Comedy",6.7,19,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0959673,tt0208614,5,5,tvEpisode,Robert DeNiro vs. James Gandolfini,Robert DeNiro vs. James Gandolfini,0,2006,,21,"Action,Animation,Comedy",6.6,17,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt0975082,tt0208614,,,tvEpisode,Parody vs. Comedy,Parody vs. Comedy,0,,,,"Action,Animation,Comedy",,,tvSeries,Celebrity Deathmatch,Celebrity Deathmatch,0,1998,2007,25,"Action,Animation,Comedy"
tt1677103,tt0297494,7,11,tvEpisode,Larry Miller Hair System,Larry Miller Hair System,0,2010,,12,"Animation,Comedy",7.8,53,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0821171,tt0297494,1,5,tvEpisode,Balloonenstein,Balloonenstein,0,2001,,12,"Animation,Comedy",8.1,144,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt1589652,tt0297494,7,3,tvEpisode,Rubberman,Rubberman,0,2010,,12,"Animation,Comedy",7.9,69,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt1174760,tt0297494,5,1,tvEpisode,Robots Everywhere,Robots Everywhere,0,2008,,12,"Animation,Comedy",7.4,67,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0514086,tt0297494,3,13,tvEpisode,Carl,Carl,0,2004,,12,"Animation,Comedy",8.1,82,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0514085,tt0297494,1,6,tvEpisode,Space Conflict from Beyond Pluto,Space Conflict from Beyond Pluto,0,2002,,11,"Animation,Comedy",8.3,150,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0514072,tt0297494,1,15,tvEpisode,Interfection,Interfection,0,2002,,11,"Animation,Comedy",8.1,123,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0821172,tt0297494,1,1,tvEpisode,Rabbot,Rabbot,0,2000,,12,"Animation,Comedy",7.4,203,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0514062,tt0297494,1,12,tvEpisode,Circus,Circus,0,2002,,12,"Animation,Comedy",7.7,123,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0514077,tt0297494,1,4,tvEpisode,Mayhem of the Mooninites,Mayhem of the Mooninites,0,2001,,11,"Animation,Comedy",9,208,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0514076,tt0297494,1,17,tvEpisode,Mail Order Bride,Mail Order Bride,0,2002,,11,"Animation,Comedy",7.9,122,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0514063,tt0297494,1,18,tvEpisode,Cybernetic Ghost of Christmas Past from the Future,Cybernetic Ghost of Christmas Past from the Future,0,2002,,11,"Animation,Comedy",8.7,170,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt1430867,tt0297494,6,8,tvEpisode,Fry Legs,Fry Legs,0,2009,,12,"Animation,Comedy",7.2,68,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0815769,tt0297494,2,12,tvEpisode,Total Re-Carl,Total Re-Carl,0,2003,,12,"Animation,Comedy",8.5,117,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0815768,tt0297494,2,9,tvEpisode,The Meat Zone,The Meat Zone,0,2003,,12,"Animation,Comedy",8.1,99,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt1430868,tt0297494,6,7,tvEpisode,2-and-a-Half-Star Wars Out of Five/Pink Man,2-and-a-Half-Star Wars Out of Five/Pink Man,0,2009,,12,"Animation,Comedy",7.2,62,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0514071,tt0297494,3,12,tvEpisode,Hypno-Germ,Hypno-Germ,0,2004,,12,"Animation,Comedy",7.4,106,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0514088,tt0297494,2,4,tvEpisode,Super Computer,Super Computer,0,2003,,12,"Animation,Comedy",7.6,105,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt1589650,tt0297494,7,5,tvEpisode,Monster,Monster,0,2010,,12,"Animation,Comedy",7.6,54,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0838338,tt0297494,4,3,tvEpisode,Deleted Scenes,Deleted Scenes,0,2005,,30,"Animation,Comedy",6.8,74,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt1676239,tt0297494,7,12,tvEpisode,One Hundred,One Hundred,0,2010,,12,"Animation,Comedy",8.2,59,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt1440410,tt0297494,6,10,tvEpisode,The Last Last One Forever and Ever,The Last Last One Forever and Ever,0,2009,,12,"Animation,Comedy",6.8,92,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt4870614,tt0297494,11,6,tvEpisode,"Rabbit, Not Rabbot","Rabbit, Not Rabbot",0,2015,,12,"Animation,Comedy",7.9,39,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0514087,tt0297494,2,14,tvEpisode,Spirit Journey Formation Anniversary,Spirit Journey Formation Anniversary,0,2003,,11,"Animation,Comedy",7.9,100,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0514081,tt0297494,3,3,tvEpisode,Remooned,Remooned,0,2004,,11,"Animation,Comedy",8.2,103,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt1589651,tt0297494,7,2,tvEpisode,Rabbot Redux,Rabbot Redux,0,2010,,12,"Animation,Comedy",7.9,56,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt1656901,tt0297494,7,9,tvEpisode,Multiple Meat,Multiple Meat,0,2010,,12,"Animation,Comedy",8.2,57,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0514083,tt0297494,2,13,tvEpisode,Revenge of the Trees,Revenge of the Trees,0,2003,,11,"Animation,Comedy",8.2,103,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt1436614,tt0297494,6,9,tvEpisode,Der Inflatable Fuhrer,Der Inflatable Fuhrer,0,2009,,12,"Animation,Comedy",7.6,67,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt2399966,tt0297494,9,10,tvEpisode,Totem Pole,Totem Pole,0,2012,,12,"Animation,Comedy",7.6,47,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt1589648,tt0297494,7,7,tvEpisode,IAMAPOD,IAMAPOD,0,2010,,12,"Animation,Comedy",7.1,56,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0815767,tt0297494,2,8,tvEpisode,Super Squatter,Super Squatter,0,2003,,12,"Animation,Comedy",7.9,95,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0514061,tt0297494,1,3,tvEpisode,Bus of the Undead,Bus of the Undead,0,2001,,12,"Animation,Comedy",8.3,185,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0514070,tt0297494,3,4,tvEpisode,Gee Whiz,Gee Whiz,0,2004,,12,"Animation,Comedy",7.9,114,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt1589649,tt0297494,7,8,tvEpisode,Juggalo,Juggalo,0,2010,,11,"Animation,Comedy",7.7,57,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0815765,tt0297494,2,3,tvEpisode,Super Bowl,Super Bowl,0,2003,,12,"Animation,Comedy",8.2,109,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0815764,tt0297494,2,17,tvEpisode,Kidney Car,Kidney Car,0,2003,,12,"Animation,Comedy",8,99,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt3278000,tt0297494,10,9,tvEpisode,Piranha Germs,Piranha Germs,0,2013,,12,"Animation,Comedy",8,46,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt1373489,tt0297494,6,2,tvEpisode,Shake Like Me,Shake Like Me,0,2009,,12,"Animation,Comedy",8.2,68,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt1373490,tt0297494,6,3,tvEpisode,She Creature,She Creature,0,2009,,12,"Animation,Comedy",8.1,59,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt2288984,tt0297494,9,3,tvEpisode,Shirt Herpes,Shirt Herpes,0,2012,,12,"Animation,Comedy",7.8,52,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt2288988,tt0297494,9,4,tvEpisode,Rocket Horse & Jet Chicken,Rocket Horse & Jet Chicken,0,2012,,12,"Animation,Comedy",7.7,52,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0514067,tt0297494,3,5,tvEpisode,EDork,EDork,0,2004,,11,"Animation,Comedy",8,100,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0514068,tt0297494,1,2,tvEpisode,Escape from Leprechaupolis,Escape from Leprechaupolis,0,2001,,11,"Animation,Comedy",7.7,171,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
tt0514069,tt0297494,2,19,tvEpisode,Frat Aliens,Frat Aliens,0,2003,,11,"Animation,Comedy",8.1,121,tvSeries,Aqua Teen Hunger Force,Aqua Teen Hunger Force,0,2000,2015,15,"Animation,Comedy"
