,series_id,episode_id,plot,original_air_date
1946,tt0297494,tt1589645,"
    The Aqua Teens are going to release a Christmas album, but first, they have to steal an identity!    ",2009-12-13
1947,tt0297494,tt1589651,"
    After moving into their new crib, the Aqua Teens re-unite with some old friends.    ",2010-02-07
1948,tt0297494,tt1589652,"
    Frylock's safe sex campaign plants the seed of evil.    ",2010-02-14
1949,tt0297494,tt1589646,"
    Shake leads Frylock & Meatwad to a tropical island which is inhabited by turkeys that produce ""pinball eggs"".    ",2010-02-21
1950,tt0297494,tt1589650,"
    Meatwad fears that there is a monster in his room whenever he sleeps, so he rents a honeymoon suite out in the city.    ",2010-02-28
1951,tt0297494,tt1589647,"
    The Aqua Teens and Carl enter a contest of keeping your hand on a massive cheeseburger for as long as possible.    ",2010-03-21
1952,tt0297494,tt1589648,"
    Shake's new acquaintance has two loves in life: The band Chickenfoot, and human replication.    ",2010-03-28
1953,tt0297494,tt1589649,"
    When a vengeful angel makes him pay for his misdeeds, Shake looks to the forces of darkness for help.    ",2010-04-04
1954,tt0297494,tt1656901,"
    After Meatwad eventually gets split into over a hundred pieces, all still alive and well, Frylock leaves the house and then returns 27 years later.    ",2010-04-11
1955,tt0297494,tt1658860,"
    Frylock is mesmerized by a game on his smartphone.    ",2010-04-18
1956,tt0297494,tt1677103,"
    Carl is led into a van by a hair salesman, where Carl learns what kind of life he would have had if he never been bald.    ",2010-04-25
1957,tt0297494,tt1676239,"
    Shake tries to collect syndication money for completing the 100th episode. The Aqua Teens are forced to start a new series of episodes after they are threatened by the ""100"" monster.    ",2010-05-02
1958,tt0297494,tt1914497,"
    The Aqua Teens have re-branded themselves as the ""Aqua Unit Patrol"" and are now detectives. After a failed investigation they visit Dr. Weird's lab, where Master Shake freezes himself in a cryogenics chamber.    ",2011-05-08
1959,tt0297494,tt1937590,"
    Nine years in the future Shake discovers the world is now controlled by a god-like figure named Allen who kills anyone who misbehaves in order to maintain the world as a Utopia where everyone has respect for one another.    ",2011-05-15
1960,tt0297494,tt1942170,"
    In this very special episode of Aqua Unit Patrol Squad 1, Carl's drinking problem comes to an ugly head.    ",2011-05-22
1961,tt0297494,tt1959783,"
    A new tattoo should bring Master Shake success with the ladies, if it doesn't bring death to everyone else.    ",2011-06-05
1962,tt0297494,tt1959782,"
    Shake succumbs to predatory lending and the possibility of having his skull ripped out of his head.    ",2011-06-12
1963,tt0297494,tt1959784,"
    In a world where a vampire inducing virus has decimated mankind, the Aqua Unit Patrol Squad 1 may have stumbled upon a cure.    ",2011-06-19
1964,tt0297494,tt2007568,"
    Frylock's new smartphone causes catastrophic levels of apathy and views of the sitcom Entourage.    ",2011-06-26
1965,tt0297494,tt2007569,"
    Master Shake and Carl compete over a woman who has two kids.    ",2011-07-10
1966,tt0297494,tt2007570,"
    Carl is no match for Shake's irresistible quattro formaggio lasagna.    ",2011-07-17
1967,tt0297494,tt2005470,"
    It's all cloaks and daggers until somebody gets hurt. And someone will.    ",2011-07-24
1968,tt0297494,tt2272636,"
    A case of MILF fever makes Frylock mentor an at-risk youth.    ",2012-06-24
1969,tt0297494,tt2279430,"
    Internet stardom goes to Meatwad's head and drives him into the darkness.    ",2012-07-01
1970,tt0297494,tt2288984,"
    Wearing Carl's amazing rock-and-roll fantasy shirt comes at a heavy price.    ",2012-07-08
1971,tt0297494,tt2288988,"
    Meatwad shares his epic graphic novel with Shake, in hopes of getting him to write a promotional blurb for it.    ",2012-07-15
1972,tt0297494,tt2384868,"
    After watching ""The Granite Family"" on TV, Master Shake feels like going back to the stone age to identify with the show. To achieve that, he causes a war between the United States and Russia that leads the world to chaos, thinking that can take him back to the stone age.    ",2012-07-22
1973,tt0297494,tt2386908,"
    Starting from some magic tricks by Meatwad, Master Shake goes on a betting spree in which he keeps losing, while Meatwad and Carl keep winning. Bloddied and bruised, Shake can't still learn his lesson, eventually killing himself with one of his bets.    ",2012-07-29
1974,tt0297494,tt2390682,"
    Paul, a monster that previously appeared on the show, is seen destroying the city due to more problems with his wife. Frylock, however, has built a robot that can stop him but his main problem is getting the rest of the squad and Carl to cooperate and help him.    ",2012-08-05
1975,tt0297494,tt2392716,"
    Frylock invents the ""Buddy Nugget"", a gadget that gets you friends. It works on Meatwad so he plans on making some money out of it. Master Shake's idiocy and his own ""Buddy Nugget"" friend Dr. Balthazar are his main obstacles.    ",2012-08-12
1976,tt0297494,tt2395150,"
    Meatwad, a fan of the ""Zucotti Manicotti"" show, asks for a lot of the show's merchandise for Christmas but Frylock can only afford to give him a puppet. Master Shake uses the puppet to scare Meatwad making him think it's evil, despite Shake being obviously controlling the puppet. The real Zucotti from another planet arrives to clear the mess, but a confused Meatwad has to decide which one is the real Zucotti between the real and the puppet, and shoot and kill the fake one.    ",2012-08-19
1977,tt0297494,tt2399966,"
    Carl and Shake attend a show from fictional Heavy Metal band Totem Pole, Carl's favorite band. The band happens to have a weird ritual on stage that involves making a human totem with a troll in which heads have to be shoved up rear ends. Carl and Shake fall victims of this ritual and of the skeletons the band accidentally raised while performing...    ",2012-08-26
1978,tt0297494,tt3105160,"
    After a health scare lands Shake in the hospital, he decides to get into shape.    ",2013-08-11
1979,tt0297494,tt3111100,"
    Shake enlists Carl's help in training.    ",2013-08-18
1980,tt0297494,tt3111102,"
    Master Shake's crippling addiction to shellfish leads to an intervention.    ",2013-08-25
1981,tt0297494,tt3177854,"
    Meatwad's discovery of a mysterious banana-shaped planet calls for some last minute interplanetary exploration.    ",2013-09-08
1982,tt0297494,tt3227030,"
    Meatwad and Master Shake hope to score some easy money by doing the unthinkable.    ",2013-09-15
1983,tt0297494,tt3227038,"
    Master Shake joins a hippie drum circle.    ",2013-09-22
1984,tt0297494,tt3227048,"
    Master Shake finds love in a woman.    ",2013-09-29
1985,tt0297494,tt3277996,"
    Carl buys the contents of a storage unit to make a quick buck, and he comes across an amazing discovery.    ",2013-10-06
1986,tt0297494,tt3278000,"
    On a very special Aqua TV Show Show, we explore the deadly potential of viral marketing.    ",2013-10-13
1987,tt0297494,tt3284728,"
    The Plutonians are sent on a deadly mission by their new masters, the Mooninites.    ",2013-10-20
1988,tt0297494,tt4758404,"
    This very special episode of Aqua Teen is brought to you by Abraham Lincoln's Lunch Links. Now available in Tough n' Tenacious Teriyaki!    ",2015-06-21
1989,tt0297494,tt4774314,"
    Shake and Meatwad must investigate the DMV, after a particular driving instructor draws suspicion.    ",2015-06-28
1990,tt0297494,tt4816076,"
    The ultimate party bus has bachelors screaming for medical attention.    ",2015-07-12
1991,tt0297494,tt4834404,"
    Carl takes control of a beehive after Frylock shrinks him in an attempt to figure out why the bees have stopped producing honey.    ",2015-07-19
1992,tt0297494,tt4851074,"
    Meatwad learns how dog food seamlessly integrates into porn.    ",2015-07-26
1993,tt0297494,tt4870614,"
    Master Shake acts differently after returning from an adventure with a talking rabbit.    ",2015-08-03
1994,tt0297494,tt4911534,"
    While his mother battles cancer in the fight of her life, Carl maxes out her credit cards.    ",2015-08-16
1995,tt0297494,tt4933242,"
    After 15 years of animated entertainment, The Aqua Teen Hunger Force takes a bow. This is the last episode, seriously.    ",2015-08-23
1996,tt0297494,tt4978462,"
    Frylock and Carl use shampoo to become immortal, while Shake becomes religious.    ",2015-08-26
1997,tt1486217,tt5475880,"
    Archersaurus (a C.G. dinosaur) is seen in the supposed first-take of the show, starring said Raptor as a screeching, growling, snarling Raptor on the prowl to fix his expense account by staging a ""Mole Hunt"" - the search for a spy in their ranks.    ",2010-12-28
1998,tt1486217,tt1539157,"
    Archer goes to great lengths to cover up discrepancies in his ISIS expense account as he attempts to access the agency's mainframe computer. Cyril and Lana's Friday night dinner date is interrupted by work.    ",2009-09-17
1999,tt1486217,tt1570118,"
    Lana's residual lust for Archer prompts Malory to promote Cyril to field agent. Archer then trains his new competition as only he can, whilst Malory frets over her own past and her son's future.    ",2010-01-14
2000,tt1486217,tt1577177,"
    The agency hires a studly agent because of his minority status, and the man makes an impressive debut, but Archer suspects he has ulterior motives.    ",2010-01-21
2001,tt1486217,tt1577178,"
    Malory holds a shindig to schmooze with United Nations bigwig Torvald Utne, just as a group of assassins closes in to kill him.    ",2010-01-28
2002,tt1486217,tt1598645,"
    Malory's career is threatened when a sensitive videotape falls into the hands of a rogue (and roguish) Cuban agent, so she calls on Archer's expertise in seduction to turn the tables on her blackmailer.    ",2010-02-04
2003,tt1486217,tt1577179,"
    Archer must rescue Lana from the clutches of Skorpio, the infamous arms dealer. Meanwhile, Cyril fears not only for his girlfriend's life, but her succumbing to the seductive nature of Archer's heroics.    ",2010-02-11
2004,tt1486217,tt1564607,"
    When a bomb threat jeopardizes the maiden voyage of the luxury airship Excelsior, Archer and the ISIS crew must battle the clock (and each other) to avert disaster.    ",2010-02-18
2005,tt1486217,tt1613217,"
    After ISIS loses yet another lucrative contract to rival agency ODIN, Malory assigns Archer and Lana to embarrass ODIN by stealing a priceless diamond from their biggest client.    ",2010-03-04
2006,tt1486217,tt1613216,"
    When Archer takes a higher-paying job at rival agency ODIN, Malory will stop at nothing to get him back.    ",2010-03-11
2007,tt1486217,tt1622042,"
    Questions about the identity of Archer's real father lead him into a perilous trap... and an explosive confrontation with Malory.    ",2010-03-18
2008,tt1486217,tt1824276,"
    German billionaire, Herr Conrad Schlotz, controls all European Videotex services. His nubile, out-of-control daughter, Anke, is determined to have her 17th birthday bash at an exclusive Alpine ski resort in Gstaad, Switzerland. El Frente Rojo made threats on the Schlotz heiress, so Malory accepts the mission to guard Schlotz's ""princess,"" a probable devotee to Sharon Stone films. Secretly, Malory wants to score: Schlotz, financing for ISIS and some absinthe, a heady threesome! Some wedding tackle named Wilhelm hooks a razor and Pam hooks a fellow dairy enthusiast. ...    ",2011-01-27
2009,tt1486217,tt1833264,"
    After Malory is wiped out in a Ponzi scheme, she hatches a scheme of her own: selling ISIS to rival spy agency ODIN. Archer and the rest of the ISIS employees must use every trick in the book to try to stop the sale.    ",2011-02-03
2010,tt1486217,tt1841013,"
    Archer is in for a huge surprise when his favorite call girl, Trinette, shows up at ISIS with a subpoena in her purse.    ",2011-02-10
2011,tt1486217,tt1845938,"
    While Malory tries to make ISIS a green workplace, Archer and Lana head to the Louisiana Bayou to prevent a dangerous eco-terrorist from bombing America's largest natural gas pipeline.    ",2011-02-17
2012,tt1486217,tt1849255,"
    When members of Woodhouse's famed WWI Royal Flying Corps squadron start dying mysteriously, he naturally suspects foul play. As does Archer, who tries to help his loyal manservant track down the killer.    ",2011-02-24
2013,tt1486217,tt1856799,"
    Tired of his colleagues constantly calling him a failure, Cyril agrees to help George Spelvin, a mysterious computer security expert, inject a virus into the ISIS mainframe so he can defeat the virus and be seen as a hero.    ",2011-03-03
2014,tt1486217,tt1862529,"
    The normal childish squabbles, sneaky backbiting, and petty jealousies at ISIS are multiplied exponentially when a famous Hollywood actress, Rona Thorne, spends a week shadowing the agents as research for an upcoming role in a spy movie.    ",2011-03-10
2015,tt1486217,tt1868198,"
    After Malory's brief scare with breast cancer, another ISIS agent decides to be tested for the disease, with a tragic result.    ",2011-03-17
2016,tt1486217,tt1883469,"
    When Archer discovers the chemotherapy drugs he's been taking for his breast cancer are counterfeit, he sets out to destroy the criminals behind the scheme.    ",2011-03-24
2017,tt1486217,tt1883467,"
    ISIS goes into full lockdown after Pam is abducted by kidnappers. Wait, Pam? Yes, but the kidnappers were really after Cheryl/Carol. Wait, Cheryl/Carol? Yes, because Cheryl/Carol isn't quite who she appears to be.    ",2011-03-31
2018,tt1486217,tt1883468,"
    Archer, Malory, Lana, and Ray travel to Monaco during Gran Prix week to make an expensive trade for a secret disk. Archer is given to hold the $4 million in untraceable bearer bonds, but Lana and Ray aren't sure he can be trusted with them. Meanwhile, back at ISIS headquarters, Cyril finds out that Malory took all the money from everyone's 401Ks to pay for the trade. Everyone back at ISIS decides to find a way to get their money back, no matter how unethical.    ",2011-04-07
2019,tt1486217,tt1898149,"
    Archer's search for his father's identity by going to Russia puts him in hot water as he is held prisoner by Nikolai Jackov and Malory has to ask Barry Dillon to rescue him.    ",2011-04-14
2020,tt1486217,tt1916816,"
    After saving Archer back in Russia, Katya Kazanova goes back to the United States with Archer. However Malory and Lana are skeptical of Katya's defection to the West. The KGB labels Katya as a double agent, and all hell breaks loose in ISIS. Archer now has to fight for Katya's innocence as every ISIS agent comes after her.    ",2011-04-21
2021,tt1486217,tt2046353,"
    Archer is still reeling from the death of his fiancée by taking a siesta to an island in the South Pacific. Malory, needing Archer back, sends noted adventurer Rick Riley to retrieve Archer and escort him back to Isis. Archer refuses until he's dragged out.    ",2011-09-15
2022,tt1486217,tt2046354,"
    Archer finally agrees to head back to Isis. Unfortunately as he boards Riley's plane to head back, their plane is attacked by pirates and they soon find themselves on an island run by pirates, and Archer is crowned their new pirate king.    ",2011-09-22
2023,tt1486217,tt2054900,"
    Malory finally sends Lana and Ray to get Archer back. But Archer has quickly settled into his new role as king of the pirates. But Archer and Rip soon go from leading the pirates to being their prisoner, and Malory must negotiate for Archer's freedom.    ",2011-09-29
2024,tt1486217,tt2158993,"
    Archer is stunned to learn that his mother is dating his man crush - Burt Reynolds. As Archer and Burt bond, they soon discover that they have more in common than once thought, while Archer has to defend the rest of the crew after his carelessness gets them in trouble with a ruthless gang of Cuban drug lords.    ",2012-01-19
2025,tt1486217,tt2202719,"
    Cyril is promoted to field agent just as the Isis crew is called to bring in the bounty on a South American drug lord - Armando Calzado. But Cyril's incompetence gets him lost and Archer and Lana thrown in jail and they have become a target for Calzado to hunt. Meanwhile, the rest of the ISIS crew is ordered by Malory to take a drug test, and uses an experimental detox cure from Krieger with predictably disastrous results.    ",2012-01-26
2026,tt1486217,tt2207833,"
    The ISIS crew is ordered to transport a dangerous terrorist across the border to Canada. A drunken Archer wants to fulfill his lifelong dream of fighting a bunch of random guys on the top of a speeding train. Meanwhile, the rest of the ISIS crew boards against Malory's orders on Cheryl's private cars.    ",2012-02-02
2027,tt1486217,tt2211327,"
    For Archer's birthday, Malory and the Isis crew surprise him with a souped up Dodge Challenger, complete with all the latest high tech gear. Unfortunately Archer turns his back for one second and the car's gone. Archer and Lana soon head to the underground of New York City's street racing scene to get the car back.    ",2012-02-09
2028,tt1486217,tt2207831,"
    Archer and Lana are called over to Malory's apartment on what was supposed to be an off night for the ISIS crew. There, they are shocked to discover what appears to be a dead body, some foreplay, and a few random gun shots. As they put together the pieces of the mystery, they soon discover that there's more to this story than meets the eye, and does Archer have enough spaghetti and meatballs for everybody? And what is underneath Malory's trench coat?    ",2012-02-16
2029,tt1486217,tt2211325,"
    The ISIS crew travels to West Virginia to help Ray and his brother save their crop from a crooked Sheriff. Meanwhile, Archer discovers that Ray has been faking his paralysis.    ",2012-02-23
2030,tt1486217,tt2256127,"
    After a wild night involving Archer hitting on the widow of a deceased Isis agent and some heavy drinking, Archer wakes up in his apartment to discover that he's had the best sex of his life. Unfortunately, who he discovers that it was with jeopardizes his ability to perform on the job.    ",2012-03-01
2031,tt1486217,tt2279509,"
    When Archer's fiancée returns under mysterious circumstances, he immediately suspects that his arch rival Barry is behind it, and soon begins to plot against them both.    ",2012-03-08
2032,tt1486217,tt2279511,"
    The Isis staff is called by NASA to stop the international space station from being taken over by space pirates. During training, Cyril proves to be a more than adequate pilot, while Malory attempts to make drinks in low gravity, and Lana has an unusually weak stomach.    ",2012-03-15
2033,tt1486217,tt2279513,"
    Once on board the international space station, Archer and the Isis crew have very little time to save the crew on board from being taken over by space pirates, but an even sinister motive looks to make things even worse for Archer and Isis.    ",2012-03-22
2034,tt1486217,tt2342483,"
    Archer is working at a burger shop, but can't remember any of the events that led to him working there. Fortunately, Malory takes the Isis crew to a luxury spa and Lana helps Archer cure his amnesia.    ",2013-01-17
2035,tt1486217,tt2633152,"
    Archer and his former best friend are holed up in the Vermont wilderness, fighting hard to come out on top.    ",2013-01-24
2036,tt1486217,tt2633154,"
    Archer's fear of cyborgs hits home when Krieger offers to make robotic legs for Gillette.    ",2013-01-31
2037,tt1486217,tt2633156,"
    The beginning of beautiful hatred between Archer and his new stepfather plays out as the two are chased by gangsters.    ",2013-02-07
2038,tt1486217,tt2665242,"
    With Barry stuck in space, Archer's former fiancée Katya, who is now living as a cyborg herself, seeks Archer's help in getting Barry returned to earth. But as manipulative as Archer is, he has other plans in mind.    ",2013-02-14
2039,tt1486217,tt2665238,"
    While accompanied by Cyril and Ray on a mission in Turkmenistan, Archer comes in contact with a venomous snake with hallucinogenic repercussions. Meanwhile back at ISIS tensions come to a head between Lana and Malory.    ",2013-02-21
2040,tt1486217,tt2665250,"
    The Isis crew takes on an undercover mission working as the wait and bus staff for a celebrity chef. There, they try to save an ambassador from being murdered, while Archer takes on a job as a cook working for the nightmarish head chef and discovers he's a natural.    ",2013-02-28
2041,tt1486217,tt2665256,"
    The Isis crew heads to the Mexican border to save a coyote, but Archer and Lana soon find themselves being smuggled over the border with an immigrant family.    ",2013-03-07
2042,tt1486217,tt2665258,"
    Archer and Lana go undercover as husband and wife while staying in a luxurious penthouse in New York's high rent district. But tensions between the two soon become as intense as if they actually were a real married couple. Meanwhile, the rest of the Isis crew decides to eavesdrop on the ""newlyweds"".    ",2013-03-14
2043,tt1486217,tt2665260,"
    Archer and Lana head to Morocco to save a member of Isis' canine unit, but soon get themselves in deep dog doo doo.    ",2013-03-21
2044,tt1486217,tt2665268,"
    The Isis crew heads to the Vatican to stop an assassination attempt on the Pope. Archer attempts to use Woodhouse as a decoy, while Archer and Pam pose as a priest and a nun.    ",2013-03-28
2045,tt1486217,tt2665270,"
    The Isis crew heads deep into the Bermuda Triangle to save an underwater sea laboratory from its deranged leader, thanks to the help of Cheryl's dim-witted brother and his equally dim-witted fiancée, who drive Cheryl crazier than usual.    ",2013-04-04
2046,tt1486217,tt2665274,"
    Once on board the underwater laboratory, the Isis crew find they have very little time to rescue the lab from its deranged captain. But of course, the Isis crew's conflicts and Archer's recklessly impulsive tendencies don't exactly help things.    ",2013-04-11
2047,tt1486217,tt3369492,"
    After ISIS headquarters is raided by FBI Agents, Archer and Lana work to break out the crew while Mallory works on a deal to get them all free.    ",2014-01-13
2048,tt1486217,tt3411622,"
    Archer, Pam and Lana travel to Miami to visit some old friends. It's a fondue party!    ",2014-01-20
2049,tt1486217,tt3411616,"
    Pam gets targeted for death by the Yakuza while the group continues to dig their way out of financial trouble.    ",2014-01-27
2050,tt1486217,tt3411626,"
    Archer has to stage an intervention for Pam that gets derailed by an unwanted guest.    ",2014-02-03
2051,tt1486217,tt3411628,"
    Malory buys a bus and takes everyone on a road trip. Put that hammer down and give it hell.    ",2014-02-24
2052,tt1486217,tt3411630,"
    Archer and Pam try to get Kenny Loggins to play at Lana's baby shower and wind up in a zone of danger.    ",2014-03-03
2053,tt1486217,tt3411634,"
    Archer travels to Columbia on a secret mission that becomes not so secret after he gets drunk.    ",2014-03-10
2054,tt1486217,tt3411642,"
    Archer, Ray, and Cyril raft down a crocodile-filled river while Lana and Pam plan a spa day for Malory.    ",2014-03-17
2055,tt1486217,tt3411636,"
    Archer avoids crash landing in a dangerous swamp only to come face-to-face with a shady arms dealer (Christian Slater).    ",2014-03-24
2056,tt1486217,tt3411640,"
    Archer and the rest of the ISIS gang are the guests of Gustavo Calderon and his wife Juliana. Calderon is a big fan of Cherlene but Juliana is a bigger fan of Archer.    ",2014-03-31
2057,tt1486217,tt3411644,"
    Archer tries to keep his fling with the dictator's wife a secret while Krieger bonds with his clone-brothers.    ",2014-04-07
2058,tt1486217,tt3411656,"
    Cyril becomes the new president of San Marcos, Cherlene becomes the first lady of country music, and Archer becomes a resistance fighter.    ",2014-04-14
2059,tt1486217,tt3411652,"
    While Lana is trying to give birth to her baby, it turns out that the whole ""cocaine-case"" was a secret agreement between Malory and the CIA.    ",2014-04-21
2060,tt1486217,tt4256314,"
    Archer must salvage a crashed plane for the CIA after he disappeared for six weeks in Thailand.    ",2015-01-08
2061,tt1486217,tt4303076,"
    An agent from the past has a hand in creating tension between Archer and Lana.    ",2015-01-15
2062,tt1486217,tt4303080,"
    Archer, Lana and Ray travel to the Swiss Alps to carry out an assassination, while Cyril, Pam and the rest of the gang capitalize on having a little free time.    ",2015-01-22
2063,tt1486217,tt4327042,"
    Pam and Archer take a trip to Wisconsin for Edie Poovey's wedding, but Barry Dillon and Other Barry might have a thing or two to say about it.    ",2015-01-29
2064,tt1486217,tt4389446,"
    Everyone is stuck in an elevator. The only thing lower than rations is patience. Oh, and their only rescue is a highly advanced rolling toaster. What could go wrong?    ",2015-02-05
2065,tt1486217,tt4389450,"
    Archer babysits AJ for the weekend.    ",2015-02-12
2066,tt1486217,tt4389452,"
    A rescue mission turns into an out-of-this-world visit to Area 51.    ",2015-02-19
2067,tt1486217,tt4434218,"
    Lana introduces Archer to her parents; Archer introduces Lana's parents to high-speed chases.    ",2015-02-26
2068,tt1486217,tt4434220,"
    Slater has the gang swindle the Durhani royal family and Gillette lends a hand.    ",2015-03-05
2069,tt1486217,tt4441400,"
    An office romance is interrupted by the Russians.    ",2015-03-12
2070,tt1486217,tt4441418,"
    Archer and Lana travel to Wales for a romantic getaway of aiding separatists.    ",2015-03-19
2071,tt1486217,tt4441444,"
    Archer and the gang prepare for their most fantastic voyage ever.    ",2015-03-26
2072,tt1486217,tt4465276,"
    The fantastic voyage concludes.    ",2015-04-02
2073,tt1486217,tt4537894,"
    Secret agent - turned private investigator Archer and the group are working on the West Coast, and Archer's newest case involves breaking and entering a mansion in order to bring back honour to one of Hollywood's leading ladies.    ",2016-03-31
2074,tt1486217,tt4537900,"
    Archer and Lana make a tricky handoff while the rest of the gang hears the best voicemail ever.    ",2016-04-07
2075,tt1486217,tt4537926,"
    A business opportunity arises at a prep school reunion.    ",2016-04-14
2076,tt1486217,tt4537930,"
    An important member of the team is kidnapped and all leads point towards the infamous disc. Meanwhile Krieger is up to no good and Lana gets a new pet.    ",2016-04-21
2077,tt1486217,tt4537932,"
    Party crashers turn a fundraiser into no laughing matter.    ",2016-04-28
2078,tt1486217,tt4537936,"
    A hostage negotiation spirals out of control when Archer and Lana go missing.    ",2016-05-05
2079,tt1486217,tt4537942,"
    Who's sexier, Cyril or Krieger? Pam or Cheryl? Only one way to find out... Bar fight!    ",2016-05-12
2080,tt1486217,tt4537948,"
    The on-again, off-again relationship of Archer and Slater causes a rift in the on-again, off-again relationship of Archer and Lana.    ",2016-05-19
2081,tt1486217,tt4537954,"
    The Deadly Velvet production is beset with chaos and destruction so the film's producer hires the Figgis Agency to discover what's behind the suspicious activity. The team's romances and jealousy complicates the investigation, and puts Archer in a difficult situation with Lana and Ms. Deane.    ",2016-05-26
2082,tt1486217,tt4537958,"
    Things get even deadlier on the set of Deadly Velvet when someone turns up, you guessed it, dead.    ",2016-06-02
2083,tt1486217,tt5825432,"
    Archer tries to find out who killed his partner but ends up in bed with notorious L.A. crime boss, Mother.    ",2017-04-05
2084,tt1486217,tt6126922,"
    A mysterious woman hires Archer to fake her death but Archer is unable to rise to the occasion.    ",2017-04-12
2085,tt1486217,tt6745202,"
    Archer tries to escape from jail with the help of a crazed heiress and a dysfunctional jazz quartet.    ",2017-04-19
2086,tt1486217,tt6745206,"
    Archer must convince the Vander Tunts that Charlotte has been kidnapped. Krieger reveals too much about his past.    ",2017-04-26
2087,tt1486217,tt6745212,"
    Dutch becomes a new man while Archer's ransom exchange goes up in smoke.    ",2017-05-03
2088,tt1486217,tt6745220,"
    All roads lead to Len Trexler as Archer and the gang try to avoid unfriendly ghosts.    ",2017-05-10
2089,tt1486217,tt6745224,"
    Archer's past comes back to haunt him. Dutch proves himself a hard man to get rid of. Trexler attempts a great escape.    ",2017-05-17
2090,tt1486217,tt6111138,"
    Archer visits Dreamland and receives a big break that leads him to Woodhouse's killer.    ",2017-05-24
2091,tt1486217,tt5825434,"
    Archer inserts himself into a domestic dispute and engine troubles threaten to ruin his business.    ",2018-04-25
2092,tt1486217,tt7576226,"
    Archer works to overcome his dead stick while Pam and those who bailed try to survive the local nightlife.    ",2018-05-02
2093,tt1486217,tt7576230,"
    Archer and Pam look for ways to make enough money to repair the plane.    ",2018-05-09
2094,tt1486217,tt7576234,"
    A group of German pilots show up on the island. Their leader was Archer's nemesis during the Spanish Civil War, shooting Archer down a total of five times. Archer longs for revenge.    ",2018-05-16
2095,tt1486217,tt7576236,"
    But there is no joy in Mudville- mighty Pam has struck out.    ",2018-05-23
2096,tt1486217,tt7576238,"
    Archer and Pam try to escape the cannibals with the less-than-willing help of an anthropologist while everyone else races to the idol.    ",2018-05-30
2097,tt1486217,tt7576240,"
    Archer helps defend a village from party crashers intent on ruining oysterfest.    ",2018-06-06
2098,tt1486217,tt6111142,"
    The Band finally close on a discovery.    ",2018-06-13
2099,tt1486217,tt5825436,"
  Know what this is about?
 Be the first one to add a plot.
    ",
2100,tt1486217,tt7576244,"
  Know what this is about?
 Be the first one to add a plot.
    ",
2101,tt1486217,tt7576252,"
  Know what this is about?
 Be the first one to add a plot.
    ",
2102,tt1486217,tt7576248,"
  Know what this is about?
 Be the first one to add a plot.
    ",
2103,tt1486217,tt7576254,"
  Know what this is about?
 Be the first one to add a plot.
    ",
2104,tt1486217,tt7576250,"
  Know what this is about?
 Be the first one to add a plot.
    ",
2105,tt1486217,tt7576256,"
  Know what this is about?
 Be the first one to add a plot.
    ",
2106,tt1486217,tt6111148,"
  Know what this is about?
 Be the first one to add a plot.
    ",
2107,tt0373732,tt0783324,"
  Know what this is about?
 Be the first one to add a plot.
    ",
2108,tt0373732,tt0530302,"
    When tycoon Ed Wuncler invites the Freemans to his garden party, Huey hopes to shock his white wealthy neighbors with his brand of ""the truth"". But things don't go as he planned.    ",2005-11-06
2109,tt0373732,tt0530306,"
    Huey disagrees with Riley - and apparently most Blacks - regarding the R. Kelly case.    ",2005-11-13
2110,tt0373732,tt0530300,"
    Huey and Riley team up to convince Granddad that his new girlfriend is actually a prostitute who is after his money.    ",2005-11-20
2111,tt0373732,tt0530299,"
    After getting beaten up by the mean and blind Col. Stinkmeaner, a humiliated Granddad wants a rematch.    ",2005-11-27
2112,tt0373732,tt0530297,"
    When Tom is wrongfully accused for murder, Huey and Riley enlist the help of Ed III and his friend, Gin Rummy to find the real killer.    ",2005-12-04
2113,tt0373732,tt0530305,"
    Riley visits his favorite rapper, Gangstalicious, who's been shot and hospitalized. But is he really a ""gangsta""?    ",2005-12-11
2114,tt0373732,tt0530298,"
    Huey's teacher gives him full creative control over the schools Christmas play.    ",2005-12-28
2115,tt0373732,tt0530304,"
    Riley convinces Granddad to pretend he is blind so that Xzibit will pimp their ride. Huey is being stalked by a government agent. Or is it just his imagination?    ",2006-01-08
2116,tt0373732,tt0757389,"
    Martin Luther King comes out of a 32-year coma and Huey helps him to readjust. But Dr. King finds that his peaceful philosophy is no longer accepted in post-9/11 America.    ",2006-01-15
2117,tt0373732,tt0530303,"
    When Granddad and Ed Wuncler open a soul-food restaurant, it ends up having a terrible effect on Woodcrest.    ",2006-01-22
2118,tt0373732,tt0760339,"
    Riley, Ed III and Rummy set out to kidnap Oprah Winfrey and it's up to Huey to stop them.    ",2006-02-05
2119,tt0373732,tt0763128,"
    An eccentric art teacher encourages Riley to express himself through graffiti. Huey watches nothing but shows with black people for two weeks to see if it has any negative side effects.    ",2006-02-19
2120,tt0373732,tt0768981,"
    When one of Grandad's army buddies, Moe, dies, he and the boys return home to Chicago for the funeral. On the way there it is revealed that Grandad and Moe had a bad falling out over a girl. Huey is excited to be home in hopes of seeing his old friend Cairo, but finds out that he wants nothing to do with Huey. At the funeral, Grandad is forced into a eulogy, in which he reveals all the bad things Moe had done over the years. But when Grandad sees Moe's wife, the girl they fought over, and sees how ugly she is, he realizes how Moe had been the bigger man trying to ...    ",2006-03-05
